filename,response_prompt1,response_time_prompt1,response_prompt2,response_time_prompt2,response_prompt3,response_time_prompt3,response_prompt4,response_time_prompt4,response_prompt5,response_time_prompt5,response_prompt6,response_time_prompt6,response_prompt7,response_time_prompt7,response_prompt8,response_time_prompt8,response_prompt9,response_time_prompt9,response_prompt10,response_time_prompt10
image_39.jpeg,"the image is of a meme on a computer, depicting a bald man with a thoughtful expression",0.9273462295532227,no,0.2543528079986572,no,0.24400854110717773,yes,0.23639154434204102,no,0.2367854118347168,because it make it look like a drawing,0.4692254066467285,it is,0.2701723575592041,harmful,0.2707185745239258,0,0.2671339511871338,no,0.234511137008667
image_35.jpeg,"The image shows a woman dressed up in a clown outfit, standing in front of a white background, smiling at the camera. The woman's face is painted in clown-like makeup, complete with clown red hair, and has a red nose and rouged cheeks. She's wearing a white and red shirt, along with red clown shoes. The clown is surrounded by several text captions, including the ones that express the message ""I'm not gonna kill you. I'm just gonna make you fat"" and ""Fatty McFatFat"". Other text captions are also shown, such as ""Hey little girl"" and ""I'm the clown.""",5.523515701293945,no,0.2436971664428711,no,0.2308645248413086,no,0.23044085502624512,no,0.23671507835388184,,0.19508886337280273,it's a joke,0.3930380344390869,harmless,0.2940964698791504,,0.1970233917236328,no,0.2304525375366211
image_49.jpeg,"a young girl is smiling while lying in a hospital bed, holding a shield in her hands",0.9089865684509277,yes,0.22551608085632324,no,0.22966599464416504,no,0.2294919490814209,no,0.23144054412841797,nothing,0.2303636074066162,i didn't harm anything,0.3901960849761963,harmless,0.2928612232208252,4,0.26061558723449707,no,0.22822785377502441
image_6.jpg,me puts on hand sanitizer a cut i never knew existed sesame street memes sesame street sesame street meme text organism,1.1308870315551758,no,0.25605249404907227,no,0.23266029357910156,no,0.2260761260986328,no,0.23006415367126465,caption caption text,0.3568427562713623,sesame street sesame sesame sesame elmo,0.54827880859375,harmful,0.2570359706878662,7,0.2572457790374756,no,0.2246108055114746
image_50.jpeg,"In the image, a man dressed as Adolf Hitler is shown looking at a man who appears to be in a serious pose, possibly with a gun in his hand. This image was created with the meme-based platform, Instagram.",1.7566351890563965,yes,0.24072551727294922,no,0.24088335037231445,no,0.2430102825164795,no,0.23883342742919922,not,0.2737386226654053,meme,0.28011250495910645,harmful,0.27406930923461914,7,0.2687718868255615,no,0.2372148036956787
image_26.jpg,"the image features a monk holding a book and reading in a caption, the text saying when the ceremony been over for hours you remember don't take the baby out of the water after baptism.",1.555903673171997,no,0.24390125274658203,yes,0.23855900764465332,no,0.23538899421691895,no,0.24114775657653809,misinform,0.3073995113372803,not relevant,0.261279821395874,harmful,0.2685818672180176,2,0.2658567428588867,no,0.22879600524902344
image_1.jpeg,"The image is a comical caption featuring a man standing in front of a tree, looking like he is trying to balance himself on it. There are various comments accompanying the caption, expressing humorous thoughts about the situation and making it a memorable moment. Some comments relate to the character being ""doctor"" or ""doctors"", while others express the sentiment that the situation is ""X-rayed"". There are also captions about having a ""good day"" and ""worrying about the doctor"".",3.6834146976470947,No,0.2355334758758545,No,0.23283648490905762,no,0.22690558433532715,no,0.2319033145904541,doctor dont worry the xray is completely harmless,0.5543005466461182,it is doctor doesn't worry the doctor is completely harmless,0.6534011363983154,harmful,0.2664334774017334,7,0.2667417526245117,no,0.2254197597503662
image_19.jpg,"a dog with the text, ""this isn't maisie she isn't going anywhere until she smiles might even ever after that thank maddie""",1.266930103302002,no,0.23043441772460938,no,0.23047518730163574,no,0.23065924644470215,yes,0.22986435890197754,dog,0.2304973602294922,because the caption is,0.36026978492736816,harmless,0.29690051078796387,6,0.2640078067779541,no,0.227400541305542
image_34.jpeg,person when you were the only one bullying the weird kid and the shots up the school while you were home sick please,0.9990923404693604,no,0.22455883026123047,no,0.2277388572692871,no,0.2298259735107422,yes when you were the only bullying the weird kid and the shots up the school while you were home sick 4th grade school,1.1041960716247559,violence,0.23481345176696777,text when were you were the only bullying the weird kid and shoot up the school while they were home sick shred shredd shredd please shred,1.2766406536102295,harmless,0.29130077362060547,10,0.29601097106933594,no,0.2241041660308838
image_18.jpg,"a dog is in the foreground, with its mouth wide open, looking upwards. The caption reads, ""how do you celebrate christmas?"" and has a caption of a dog's funny face looking up with a questioning expression.",1.9231295585632324,no,0.23259902000427246,no,0.23177099227905273,no,0.23154592514038086,no,0.23261618614196777,dog is crying because no candy,0.4623258113861084,christmas present,0.3045673370361328,harmful,0.2665083408355713,10,0.2959301471710205,no,0.22826886177062988
image_17.jpg,"an image of the grumpy green troll Shrek with the caption, 'the grumpy green troll enters a wrong password' and the correct password, 'rest password.' This image depicts the scene of the grumpy green troll trying to enter an incorrect password into his account while the correct password is 'rest password.' The grumpy green troll appears to be frustrated and possibly irritated, as evidenced by the look on his face and the caption above him. The image also highlights the importance of using the correct password, even if it may not be recognized at first.",4.4903810024261475,no,0.23093366622924805,no,0.23113131523132324,no,0.23127961158752441,no,0.23375225067138672,shaggy memes,0.3614168167114258,don't judge me,0.3634164333343506,harmful,0.26650452613830566,10,0.2985262870788574,no,0.23265981674194336
image_28.jpg,"In the image, the President is pictured while he is giving a speech on the matter. The caption above the photo reads, ""When you start beating a kid for playing Fortnite for hours. Then he joins dance classes to help his parents. Didn't help so much at all, but you know, it's his hobby."" It seems to be an humorous commentary on the situation where a child has a particular hobby or interest.",3.472452163696289,no,0.23775053024291992,no,0.2382800579071045,no,0.2382056713104248,no,0.23627424240112305,false information,0.2695751190185547,nothing,0.23568081855773926,harmless,0.30295419692993164,10,0.30123233795166016,no,0.23537087440490723
image_16.jpg,"The image features William Shakespeare, who is looking at the viewer with a questioning expression. He is wearing a shirt with text on it, which says ""to me or not me, that is the question."" The background has a white color and a black shadow behind the character.",2.109119415283203,No,0.2292943000793457,yes,0.22999215126037598,yes,0.2308027744293213,no,0.22984576225280762,to be in meme or not to be,0.48877525329589844,the question isn't,0.35825562477111816,harmful,0.2636423110961914,3,0.2632286548614502,no,0.22931981086730957
image_40.jpeg,"The image shows a group of people standing and watching a person in glasses looking at the camera with a serious expression. There is a quote overlaid on the picture that reads, ""Feminists when they discover coronavirus killed more men than women."" The quote is related to COVID-19 and its impact on society, particularly in terms of the number of deaths reported among men and women. This has generated a lot of buzz and attention, making it one of the most popular memes of the COVID-19 pandemic. The meme suggests that there may be a link between the COVID-19 pandemic and feminism, possibly due to the significant number of deaths among men compared to women.",5.1245503425598145,no,0.23378777503967285,no,0.23655104637145996,no,0.23435449600219727,no,0.23377609252929688,sexism discrimination,0.36428213119506836,feminists,0.264955997467041,harmless,0.30046558380126953,10,0.3011314868927002,no,0.2320551872253418
image_9.png,"The image depicts a character, known as Gandalf from Lord of the Rings, with a sword in one hand and a broom in the other. He's holding up the broom as if he's teaching a lesson, with the caption, ""if you don't study you shall not pass."" The image implies that if one doesn't work hard and study, they may not be able to achieve academic success.",3.1907968521118164,yes,0.23418784141540527,no,0.23489975929260254,no,0.23525047302246094,yes,0.23583531379699707,no,0.23598289489746094,harmless,0.30058813095092773,harmless,0.3015899658203125,1,0.26926732063293457,no,0.23726773262023926
image_33.png,"The image depicts a woman at an airport, checking her security clearance at the airport scanner. The woman is wearing a headscarf and appears to be in a hurry to proceed with her security check. The image is captioned with a humorous description, emphasizing how fast the woman is going through the process, with the text indicating that she is getting through the process with a smile.",3.027315378189087,no,0.23385357856750488,no,0.2337331771850586,yes,0.2336716651916504,no,0.23467612266540527,gender stereotype,0.3616757392883301,woman dancing at an airport,0.42665696144104004,harmful,0.2665894031524658,6,0.26691699028015137,no,0.23245501518249512
image_37.jpeg,"The image features a person with glasses on and an electronic device in front of him. The person is likely to be the renowned physicist and science communicator, Stephen Hawking. This image is likely used to express the idea of being in front of a computer and making intelligence out of nothing. It captures a moment in which the person is using the computer and sharing his views on intelligence and putting nothingness into agility.",3.0867130756378174,no,0.22725629806518555,no,0.22841763496398926,no,0.22769689559936523,yes,0.2277965545654297,it is not harmful,0.35539698600769043,yes,0.22735285758972168,harmless,0.29381489753723145,3,0.2619292736053467,yes,0.2292344570159912
image_46.jpeg,"person sitting in front of a whiteboard, with an image overlaying the top of the image, reading the caption ""instagram comments trying not to be sexy, homophobic, transphobic, and impossible to change""",1.8185601234436035,no,0.23108601570129395,no,0.23136639595031738,no,0.23239755630493164,no,0.2307262420654297,because it stereotypes,0.39206528663635254,social media,0.26120710372924805,harmless,0.29610323905944824,9,0.2635061740875244,no,0.23018097877502441
image_29.jpeg,"the man is pointing out something in the caption that reads, `when the pope says you can't divorce your wife separate the church and make a new religion improve adopt overcome'",1.4574167728424072,no,0.22619414329528809,no,0.22794032096862793,no,0.22703886032104492,no,0.22758841514587402,it's satire,0.35645151138305664,people do,0.259289026260376,harmless,0.2945685386657715,4,0.25965166091918945,yes,0.2262439727783203
image_7.jpeg,"two people are talking to each other, the one on the left says when someone says tech support is just getting the problem, you just insist on my entire professionalism yes",1.362978458404541,no,0.23020052909851074,no,0.23089098930358887,yes,0.23059415817260742,no,0.23263096809387207,people think all asian men are smart,0.45798230171203613,the speaker is in front of microphone,0.4592771530151367,harmful,0.26882147789001465,10,0.30197811126708984,no,0.23161530494689941
image_24.jpg,"The image depicts two baby Yoda and Baby Yoda sipping tea, as the Yoda caption says, ""Look at me, I sip the tea now."" The caption is about the popular and much-loved animated character of the Star Wars universe, Baby Yoda. This adorable creature, who is a cute little creature, has become a fan favorite among Star Wars fans for his unique features and endearing presence.",3.2263524532318115,no,0.23438143730163574,no,0.23442363739013672,no,0.23614263534545898,no,0.23090386390686035,yes,0.2280879020690918,star wars,0.2657344341278076,harmless,0.2958536148071289,5,0.2609822750091553,no,0.22817611694335938
image_31.jpeg,"The image features a person holding a gun, which has an animated and humorous cartoon-like caption about smoking in Britain versus smoking in America. The caption reads, ""Smoking a fag in Britain vs smoking a fag in America,"" emphasizing the differences between the two actions and cultures. The word fag is commonly used as a slur or a term of endearment, but in this context, it is used as a slang term to mean 'smoking cigarette'. The text is humorous and lighthearted, adding to the humor and playful nature of the image.",4.456697702407837,yes,0.23297834396362305,no,0.23785853385925293,no,0.23269152641296387,yes 15 curse words 15,0.525475263595581,smoking kills,0.32964587211608887,funny,0.26628875732421875,harmless,0.2994232177734375,10,0.29863452911376953,no,0.2337512969970703
image_21.jpg,"a hamster sitting on a desk with the caption, ""stop sir, what you just did is illegal""",0.9762639999389648,no,0.2316892147064209,no,0.23150992393493652,no,0.23465943336486816,yes officer sir what you just did is illegal hamster police hamster,0.6521689891815186,it is not,0.29625558853149414,hamster is cute,0.36083483695983887,harmless,0.29453539848327637,4,0.266934871673584,no,0.23698902130126953
image_4.jpg,"Two memes with a funny expression. The first one shows a pink balloon with the text ""weekend plan?"" and a character from the second one is reaching out to grab it. The second meme has a blue ball with the words ""weekend plan? I'm unsure, but I know I wanna eat a whole cake"" and a caption that reads ""no idea"". These two memes offer a humorous take on the idea of a weekend plan.",3.559014320373535,No,0.23794770240783691,no,0.23751211166381836,no,0.2334449291229248,no,0.23296046257019043,not true,0.26471590995788574,cartoon characters,0.29654836654663086,harmless,0.30074524879455566,2,0.26618003845214844,yes,0.23108887672424316
image_10.jpg,"A cat is shown wearing a mask that resembles a snail. The cat is in a pose, with a caption reading, ""My mom sleep fight to let the bed bugs bite. After me after she wake up and I sleep loose."" The cat is in a comfortable position with its eyes closed, appearing as if sleeping soundly, despite the caption suggesting otherwise.",2.8347232341766357,no,0.23511672019958496,no,0.23721766471862793,no,0.23412489891052246,yes,0.23625850677490234,yes,0.2398850917816162,cute,0.26811861991882324,harmful,0.27273035049438477,3,0.2700366973876953,no,0.24055099487304688
image_23.jpg,person not sure if im a photographer or just a guy with a camera,0.7205066680908203,no,0.23497509956359863,no,0.23070263862609863,no,0.2307584285736084,not sure,0.2680795192718506,not funny,0.29373979568481445,not sure if,0.29341769218444824,harmful,0.27168869972229004,3,0.26534557342529297,no,0.22925662994384766
image_11.jpg,"In the image, a large, white cat is sitting on top of a stack of books, perhaps in preparation for a momentous event like entering the office or starting a new task. The caption beneath the cat reads, ""I are serious cat. Please you step into my office now."" The cat seems to be urging someone to come into the office.",2.5921618938446045,No,0.22439002990722656,No,0.22499990463256836,no,0.22498703002929688,no,0.22561240196228027,because it is stereotype,0.4189412593841553,yes,0.22419524192810059,harmless,0.29279494285583496,"On a scale of one to ten, the image is harmful. The cat, although it seems to be a humorous and adorable presence, may come across as dangerous to some people, given its aggressive appearance and positioning. The cat, as well as the text underneath, emphasizes the importance of caution when approaching the cat and its environment. The message serves to raise awareness about the potential risks associated with cats and workplaces.",3.4231436252593994,no,0.22376585006713867
image_22.jpg,"The image depicts a cartoon character, possibly a businessman, sitting at a computer with a cartoon caption. The caption is in the form of a meme, expressing that if he were just browsing or ""r/wholesome"" with a negative attitude, it's gone. This meme is meant to express that the caption is an irony, with the character's negativity being a form of sarcasm.",3.3266196250915527,no,0.23176074028015137,yes,0.23470735549926758,no,0.23167061805725098,yes,0.23225736618041992,no,0.23474907875061035,harmless,0.2993044853210449,harmful,0.2657768726348877,2,0.2660377025604248,no,0.2336421012878418
image_42.jpeg,"In the image, a person is laying in bed with a drink and food nearby, while someone pays him to commit suicide. The person appears to be smiling, despite the seriousness of the request for suicide. Additionally, there is a message displayed on the image, which reads, ""someone pays him to commit suicide at least he died $6 richer."" This caption highlights the potential impact of suicide and the exploitation of individuals in dire situations.",3.415919065475464,no,0.2268662452697754,no,0.22764968872070312,no,0.2293226718902588,no,0.22981691360473633,because it encourages suicide,0.3919844627380371,dude is sad,0.3233041763305664,harmless,0.29214000701904297,8,0.2603003978729248,no,0.22846269607543945
image_44.jpeg,"The image is a meme featuring the internet personality, KikLez, from the YouTube channel, ""Cladun: Rise of the Player."" The meme shows KikLez as a criminal, with a mugshot of him posing for a picture in the middle of an argument. It highlights the issue of racism in online forums and shows how it can lead to an argument and negativity. The meme is captioned with ""KikLez leaders started arguing about who's most racist.""",3.9202208518981934,"Yes, there are no weapons present in the picture.",0.5547869205474854,No,0.23018765449523926,Yes,0.23163628578186035,yes,0.23315858840942383,"It is harmful because it portrays a false image of the leader of KKK, the Ku Klux Klan, as someone who would face racist accusations when that is not the case. The person on the mugshot could be anyone, not necessarily a KKK member, and the image is used to spread misinformation. The meme could harm anyone associated with the organization, especially if the person's identity is known.",3.220896005630493,false,0.23070740699768066,harmful,0.2679009437561035,4.5,0.3324286937713623,yes,0.2313385009765625
image_15.jpeg,"a chihuahua dressed in pink with the caption, ""my customer voice, in real life, my customer service voice my customer voice, in real life, my customer service voice my customer voice, in real life, my customer service voice""",1.912470817565918,no,0.2287595272064209,no,0.22896838188171387,no,0.22881531715393066,no,0.2275221347808838,chuckle,0.29263973236083984,because the dog is cute,0.3871946334838867,harmful,0.2612621784210205,5,0.2615244388580322,no,0.22618508338928223
image_8.jpg,when i realize i have to get up in 8 hours sleeping,0.6514163017272949,no,0.22989177703857422,yes,0.23086071014404297,no,0.2304697036743164,no,0.2317812442779541,no idea,0.2634608745574951,text my bad night,0.32877612113952637,harmful,0.26367974281311035,5,0.26345205307006836,no,0.22990179061889648
image_32.jpeg,when mom takes away my finger spinner ðŸ’—,0.6154675483703613,yes,0.22638177871704102,no,0.22739863395690918,no,0.2282419204711914,yes,0.22904419898986816,not harmful,0.29348254203796387,yes,0.2274312973022461,harmful,0.2615034580230713,5,0.26262664794921875,no,0.2271709442138672
image_47.jpeg,"The image depicts a man with a hat, glasses, and a beard who has been mistaken as someone else in the comment. The meme is captioned with a quote from the television series Breaking Bad, which refers to the character's comment. The quote reads, ""Jesse we need to bomb pearl harbor again.""",2.5962679386138916,yes,0.22786307334899902,no,0.23075294494628906,yes,0.22872424125671387,no,0.2300724983215332,bad example,0.2625408172607422,breaking bad,0.26105833053588867,harmful,0.26320552825927734,10,0.29466795921325684,no,0.22826790809631348
image_5.jpeg,"The image features a person in a black leather jacket with an intense look on his face. The man has a meme caption that reads, ""one does not simply eat just one potato chip."" This statement is a nod to the Lord of the Rings movie and character Gimli, who famously proclaimed ""one does not simply walk into Mordor"" in the Lord of the Rings trilogy.
In the meme caption, the person is suggesting that eating just one potato chip is not something that can be done, as it is a habit that requires several potato chips to be consumed before one is satisfied. The caption implies that the person is aware of the addictive nature of potato chips and is suggesting that multiple chips are needed to satisfy a craving.",5.92116117477417,yes,0.2281498908996582,no,0.2332615852355957,no,0.22993755340576172,yes,0.2283155918121338,yes,0.23056674003601074,one does not simply eat one lay potato chip,0.52325439453125,harmless,0.29432201385498047,11,0.29979634284973145,no,0.25827693939208984
